,bathrooms,bedrooms,price,price_type,square_feet,state
558,1.0,2.0,1925.0,Monthly,875,PA
559,1.0,1.0,1525.0,Monthly,790,MN
560,2.5,4.0,1595.0,Monthly,1738,OH
561,1.0,1.0,1176.0,Monthly,608,TX
562,1.0,1.0,926.0,Monthly,481,TX
563,1.5,3.0,1635.0,Monthly,949,OH
564,1.0,1.0,1275.0,Monthly,625,TX
565,2.0,3.0,2145.0,Monthly,1440,TX
566,1.0,1.0,1483.0,Monthly,650,MI
567,1.0,1.0,1735.0,Monthly,819,TX
568,2.0,3.0,1499.0,Monthly,1110,FL
569,1.0,1.0,1399.0,Monthly,790,WA
570,1.0,3.0,1395.0,Monthly,1400,PA
571,1.0,1.0,1686.0,Monthly,847,TX
572,2.0,2.0,1149.0,Monthly,994,TX
573,1.5,2.0,1000.0,Monthly,815,CO
574,1.0,1.0,919.0,Monthly,815,NC
575,2.0,5.0,7400.0,Monthly,1170,CA
576,1.0,1.0,1000.0,Monthly,690,TX
577,1.0,1.0,895.0,Monthly,447,TX
578,1.0,1.0,825.0,Monthly,578,NE
579,2.0,3.0,1650.0,Monthly,1384,AL
580,1.0,4.0,3175.0,Monthly,1500,MA
581,2.0,2.0,5995.0,Monthly,1300,CA
582,1.0,2.0,1150.0,Monthly,950,MI
583,4.0,4.0,1795.0,Monthly,3208,OH
584,2.0,4.0,3400.0,Monthly,2083,CO
585,1.5,1.0,2350.0,Monthly,880,FL
586,1.5,2.0,1450.0,Monthly,1150,AZ
587,1.0,1.0,2599.0,Monthly,900,CA
588,1.0,1.0,1510.0,Monthly,660,CA
589,2.0,4.0,1500.0,Monthly,1968,IA
590,1.0,1.0,845.0,Monthly,476,TX
591,1.0,0.0,1240.0,Monthly,341,AZ
592,1.0,1.0,1470.0,Monthly,687,MN
593,2.0,3.0,1349.0,Monthly,1192,TX
594,2.0,3.0,1299.0,Monthly,1224,GA
595,1.0,1.0,650.0,Monthly,250,MD
596,1.0,1.0,766.0,Monthly,450,MO
597,1.0,2.0,775.0,Monthly,900,MO
598,1.0,1.0,575.0,Monthly,615,KS
599,1.0,1.0,1275.0,Monthly,502,OR
600,1.0,3.0,1236.0,Monthly,615,TX
601,1.0,2.0,1240.0,Monthly,750,NE
602,1.0,1.0,1000.0,Monthly,775,TX
603,1.0,1.0,850.0,Monthly,650,OH
604,1.0,1.0,831.0,Monthly,707,OK
605,1.0,1.0,795.0,Monthly,727,NY
606,1.0,1.0,700.0,Monthly,800,IN
607,1.0,3.0,615.0,Monthly,487,MO
608,1.0,3.0,555.0,Monthly,500,MO
609,1.0,1.0,580.0,Monthly,550,MO
610,1.0,1.0,940.0,Monthly,672,NV
611,1.0,1.0,535.0,Monthly,650,MI
612,1.0,1.0,729.0,Monthly,704,IN
613,1.0,1.0,754.0,Monthly,544,NE
614,1.0,1.0,850.0,Monthly,837,NE
615,1.0,1.0,822.0,Monthly,507,TX
616,1.0,1.0,810.0,Monthly,956,SD
617,1.0,2.0,712.0,Monthly,600,IL
618,1.0,2.0,902.0,Monthly,1072,WI
619,1.0,1.0,999.0,Monthly,668,IN
620,2.0,3.0,2010.0,Monthly,1000,IN
621,1.0,2.0,870.0,Monthly,900,IN
622,1.0,1.0,975.0,Monthly,749,IN
623,2.0,2.0,1320.0,Monthly,1099,VA
624,1.0,4.0,1100.0,Monthly,1400,KS
625,1.0,1.0,1073.0,Monthly,784,NC
626,1.0,1.0,900.0,Monthly,680,NV
627,1.0,1.0,1202.0,Monthly,757,AL
628,1.0,1.0,830.0,Monthly,801,OK
629,1.0,3.0,1095.0,Monthly,840,WI
630,4.0,8.0,8345.0,Monthly,4900,WI
631,2.0,2.0,1865.0,Monthly,979,MN
632,1.0,0.0,1295.0,Monthly,445,OR
633,1.0,2.0,805.0,Monthly,422,MO
634,1.0,1.0,935.0,Monthly,705,IN
635,1.0,1.0,615.0,Monthly,660,TN
636,1.0,2.0,770.0,Monthly,871,OK
637,1.0,2.0,1185.0,Monthly,488,UT
638,2.0,2.0,1185.0,Monthly,1200,TN
639,1.0,1.0,499.0,Monthly,250,KY
640,1.0,2.0,1300.0,Monthly,833,NV
641,1.0,1.0,1775.0,Monthly,715,MA
642,1.0,2.0,1755.0,Monthly,470,IL
643,2.0,2.0,1301.0,Monthly,980,TX
644,1.0,1.0,1258.0,Monthly,689,TX
645,1.0,2.0,1089.0,Monthly,611,GA
646,1.0,1.0,2000.0,Monthly,701,CA
647,1.0,1.0,1735.0,Monthly,685,WA
648,2.0,2.0,1435.0,Monthly,1057,WA
649,1.0,1.0,1130.0,Monthly,638,TX
650,1.0,1.0,2695.0,Monthly,629,MA
651,1.0,1.0,1656.0,Monthly,802,CO
652,1.0,1.0,819.0,Monthly,500,TX
653,1.0,1.0,1110.0,Monthly,752,AZ
654,1.0,1.0,900.0,Monthly,621,AZ
655,1.0,1.0,674.0,Monthly,505,TX
656,2.0,4.0,1525.0,Monthly,1980,IN
657,2.0,3.0,1449.0,Monthly,1364,TX
658,1.0,1.0,879.0,Monthly,800,AR
659,1.0,1.0,848.0,Monthly,702,TX
660,1.0,1.0,1000.0,Monthly,1017,TX
661,1.0,1.0,950.0,Monthly,722,TX
662,1.0,2.0,850.0,Monthly,700,FL
663,1.0,1.0,695.0,Monthly,675,IA
664,1.0,2.0,749.0,Monthly,800,OK
665,1.0,1.0,995.0,Monthly,550,CO
666,1.0,1.0,425.0,Monthly,656,TN
667,1.0,1.0,947.0,Monthly,560,NY
668,2.0,2.0,1500.0,Monthly,1195,OH
669,1.0,1.0,850.0,Monthly,672,TX
670,1.5,1.0,1750.0,Monthly,800,PA
671,1.0,1.0,1395.0,Monthly,643,CA
672,1.5,2.0,1250.0,Monthly,900,WA
673,1.0,1.0,1325.0,Monthly,850,WI
674,1.0,2.0,995.0,Monthly,1000,WA
675,1.0,2.0,975.0,Monthly,870,KS
676,1.0,1.0,525.0,Monthly,550,ND
677,2.0,1.0,2200.0,Monthly,1428,ID
678,1.0,1.0,829.0,Monthly,375,AZ
679,1.0,1.0,1840.0,Monthly,709,CT
680,2.0,3.0,1775.0,Monthly,1233,AL
681,1.0,1.0,935.0,Monthly,700,MN
682,1.0,2.0,1399.0,Monthly,416,TX
683,1.0,1.0,771.0,Monthly,739,SD
684,1.0,3.0,1045.0,Monthly,2048,ND
685,2.0,2.0,949.0,Monthly,1295,FL
686,1.0,3.0,1270.0,Monthly,599,TX
687,1.0,1.0,995.0,Monthly,700,MO
688,1.0,2.0,1550.0,Monthly,825,TX
689,1.0,2.0,3199.0,Monthly,1050,CA
690,1.0,1.0,849.0,Monthly,597,TX
691,1.0,2.0,1399.0,Monthly,529,TX
692,1.0,2.0,1157.0,Monthly,980,TX
693,1.0,1.0,1150.0,Monthly,581,TX
694,1.0,1.0,899.0,Monthly,620,TX
695,1.0,1.0,999.0,Monthly,547,TX
696,1.0,1.0,755.0,Monthly,566,TX
697,2.0,3.0,1150.0,Monthly,1287,OH
698,1.0,1.0,1170.0,Monthly,587,TX
699,1.0,1.0,850.0,Monthly,520,TX
700,1.0,1.0,955.0,Monthly,484,TX
701,1.0,2.0,1949.0,Monthly,955,WA
702,1.0,3.0,950.0,Monthly,884,MO
703,2.0,3.0,4195.0,Monthly,2562,CA
704,1.0,2.0,1349.0,Monthly,325,IL
705,1.0,2.0,1500.0,Monthly,900,FL
706,2.0,2.0,2900.0,Monthly,1017,HI
707,1.0,1.0,1195.0,Monthly,550,TX
708,1.0,1.0,820.0,Monthly,953,ND
709,2.5,2.0,1000.0,Monthly,1152,VA
710,1.0,1.0,965.0,Monthly,613,TX
711,3.5,3.0,2900.0,Monthly,4408,AR
712,2.0,2.0,919.0,Monthly,1000,MI
713,1.0,2.0,2195.0,Monthly,989,CA
714,1.0,1.0,1460.0,Monthly,600,IL
715,1.0,1.0,1265.0,Monthly,903,TX
716,2.5,5.0,2995.0,Monthly,2751,WA
717,1.0,1.0,1850.0,Monthly,900,CA
718,2.0,2.0,799.0,Monthly,1056,IL
719,1.0,2.0,1700.0,Monthly,800,PA
720,1.0,5.0,1000.0,Monthly,1500,MI
721,3.0,4.0,1799.0,Monthly,2106,NC
722,1.0,1.0,585.0,Monthly,820,WI
723,1.0,1.0,590.0,Monthly,748,AR
724,2.0,2.0,1612.0,Monthly,792,MN
725,2.0,2.0,2760.0,Monthly,1050,CA
726,2.0,3.0,1449.0,Monthly,1555,FL
727,1.0,1.0,700.0,Monthly,300,GA
728,2.0,3.0,1299.0,Monthly,1400,GA
729,1.0,1.0,1269.0,Monthly,850,OR
730,1.0,1.0,1670.0,Monthly,931,CT
731,1.0,1.0,895.0,Monthly,720,NE
732,1.0,1.0,994.0,Monthly,512,LA
733,1.0,1.0,2395.0,Monthly,458,CA
734,1.0,1.0,625.0,Monthly,250,FL
735,2.0,2.0,1465.0,Monthly,1327,UT
736,2.0,2.0,1359.0,Monthly,1204,TN
737,1.0,1.0,698.0,Monthly,775,VA
738,1.0,1.0,865.0,Monthly,400,CT
739,1.0,1.0,925.0,Monthly,485,IL
740,2.0,2.0,739.0,Monthly,774,AR
741,1.0,1.0,575.0,Monthly,250,PA
742,1.0,1.0,625.0,Monthly,770,IL
743,1.0,1.0,600.0,Monthly,250,FL
744,1.0,2.0,1895.0,Monthly,433,DC
745,2.0,2.0,910.0,Monthly,1110,ND
746,2.0,2.0,780.0,Monthly,1000,IN
747,1.0,2.0,920.0,Monthly,750,IN
748,1.0,2.0,670.0,Monthly,1010,IN
749,1.0,2.0,480.0,Monthly,342,IN
750,2.0,3.0,1199.0,Monthly,1450,SC
751,3.0,3.0,1199.0,Monthly,1530,SC
752,1.0,2.0,935.0,Monthly,502,AZ
753,1.0,1.0,560.0,Monthly,420,AZ
754,2.0,2.0,2700.0,Monthly,1974,CT
755,2.0,3.0,713.0,Monthly,1196,WY
756,1.0,1.0,1049.0,Monthly,712,WI
757,1.0,1.0,812.0,Monthly,785,IN
758,1.0,1.0,1290.0,Monthly,728,UT
759,1.0,2.0,898.0,Monthly,561,TN
760,1.0,2.0,795.0,Monthly,888,ND
761,1.0,2.0,2075.0,Monthly,678,IL
762,1.0,1.0,911.0,Monthly,300,IL
763,1.0,1.0,1926.0,Monthly,738,VA
764,1.0,2.0,1540.0,Monthly,414,DC
765,1.0,1.0,1089.0,Monthly,730,FL
766,1.0,1.0,1799.0,Monthly,817,MA
767,1.0,1.0,1260.0,Monthly,668,WA
768,1.0,1.0,1100.0,Monthly,400,CO
769,1.0,1.0,1565.0,Monthly,760,TX
770,1.0,1.0,1576.0,Monthly,747,TX
771,1.0,1.0,1225.0,Monthly,569,WA
772,1.0,1.0,1390.0,Monthly,733,UT
773,1.0,1.0,1295.0,Monthly,690,WI
774,1.0,2.0,945.0,Monthly,796,MD
775,1.0,1.0,1085.0,Monthly,754,AZ
776,1.0,1.0,920.0,Monthly,764,GA
777,2.0,2.0,1501.0,Monthly,1086,NY
778,1.0,1.0,877.0,Monthly,759,TX
779,2.0,3.0,1399.0,Monthly,1345,TX
780,2.0,3.0,1449.0,Monthly,1767,TX
781,2.0,3.0,1325.0,Monthly,1440,TX
782,1.0,1.0,959.0,Monthly,800,MI
783,1.0,1.0,904.0,Monthly,729,TX
784,2.0,2.0,1825.0,Monthly,1324,MI
785,1.0,0.0,1400.0,Monthly,255,WA
786,1.0,1.0,850.0,Monthly,690,KS
787,1.0,1.0,395.0,Monthly,572,IA
788,1.0,1.0,850.0,Monthly,566,NE
789,1.5,2.0,1975.0,Monthly,800,CA
791,3.0,3.0,9500.0,Monthly,2330,CA
792,2.0,2.0,2595.0,Monthly,963,CA
793,2.5,3.0,2575.0,Monthly,1760,AZ
794,1.0,1.0,1796.0,Monthly,634,TN
795,1.0,1.0,1250.0,Monthly,918,MN
796,1.0,1.0,2000.0,Monthly,604,WA
797,2.5,4.0,6850.0,Monthly,2650,CA
798,1.0,3.0,850.0,Monthly,936,IN
799,1.0,1.0,710.0,Monthly,646,TX
800,1.0,3.0,1150.0,Monthly,460,WI
801,1.0,1.0,950.0,Monthly,850,FL
802,1.0,1.0,995.0,Monthly,854,NE
803,1.0,1.0,1400.0,Monthly,600,OR
804,1.0,1.0,495.0,Monthly,546,MN
805,2.0,3.0,1350.0,Monthly,1690,AR
806,1.0,2.0,1269.0,Monthly,800,AZ
807,1.0,1.0,974.0,Monthly,516,TX
808,1.0,1.0,1130.0,Monthly,516,TX
809,1.0,1.0,859.0,Monthly,533,TX
810,1.0,2.0,1040.0,Monthly,400,TX
811,1.0,1.0,980.0,Monthly,527,TX
812,1.0,1.0,888.0,Monthly,495,TX
813,1.0,1.0,1084.0,Monthly,526,TX
814,1.0,1.0,883.0,Monthly,542,TX
815,1.0,1.0,1461.0,Monthly,740,TX
816,1.0,1.0,993.0,Monthly,648,TX
817,1.0,1.0,1135.0,Monthly,672,TX
818,1.0,1.0,1415.0,Monthly,668,TX
819,1.0,1.0,1293.0,Monthly,651,TX
820,3.0,4.0,1775.0,Monthly,1804,OH
821,1.0,1.0,2255.0,Monthly,1073,TX
822,1.0,1.0,1230.0,Monthly,592,TX
823,1.0,1.0,1686.0,Monthly,612,TX
824,1.0,1.0,1030.0,Monthly,527,TX
825,1.0,1.0,1010.0,Monthly,659,TX
826,1.0,1.0,1260.0,Monthly,597,TX
827,1.0,1.0,2420.0,Monthly,688,CA
828,1.0,1.0,1175.0,Monthly,700,AZ
829,1.0,2.0,850.0,Monthly,513,TX
830,1.0,1.0,1665.0,Monthly,678,TX
831,2.0,2.0,1149.0,Monthly,868,TX
832,2.0,2.0,915.0,Monthly,1200,MS
833,1.0,1.0,1595.0,Monthly,620,PA
834,2.0,2.0,2025.0,Monthly,1200,PA
835,2.0,2.0,2460.0,Monthly,1400,CA
836,1.0,2.0,1233.0,Monthly,535,TX
837,1.0,1.0,2200.0,Monthly,691,CA
838,2.0,2.0,1950.0,Monthly,984,WA
839,1.5,3.0,1875.0,Monthly,1152,CO
840,1.0,0.0,1654.0,Monthly,393,DC
841,2.0,2.0,770.0,Monthly,1074,WI
842,1.0,1.0,1570.0,Monthly,700,MN
843,1.0,1.0,942.0,Monthly,225,IL
844,1.0,2.0,1255.0,Monthly,1050,MO
845,2.0,3.0,1549.0,Monthly,1762,TX
846,1.0,1.0,1399.0,Monthly,685,WA
847,2.0,2.0,1438.0,Monthly,932,WA
848,2.0,4.0,1818.0,Monthly,1449,WA
849,2.0,2.0,4895.0,Monthly,915,CA
850,1.0,2.0,1015.0,Monthly,713,MO
851,1.0,1.0,1190.0,Monthly,759,FL
852,1.0,1.0,900.0,Monthly,250,FL
853,1.0,1.0,815.0,Monthly,727,FL
854,1.0,2.0,1120.0,Monthly,515,IN
855,1.0,1.0,850.0,Monthly,550,IN
856,1.0,1.0,650.0,Monthly,250,OR
857,1.0,2.0,795.0,Monthly,958,MN
858,2.0,2.0,1270.0,Monthly,1050,IA
859,1.0,1.0,930.0,Monthly,728,WI
860,1.0,1.0,1375.0,Monthly,530,AZ
861,1.0,2.0,1670.0,Monthly,350,MI
862,1.0,1.0,865.0,Monthly,250,FL
863,1.0,2.0,985.0,Monthly,1080,NE
864,2.0,2.0,750.0,Monthly,880,IN
865,1.0,0.0,725.0,Monthly,308,IN
866,1.0,1.0,1049.0,Monthly,990,IN
867,1.0,1.0,635.0,Monthly,550,IN
868,1.0,2.0,630.0,Monthly,800,MO
869,1.0,1.0,984.0,Monthly,752,LA
870,1.0,1.0,525.0,Monthly,640,WI
871,2.0,3.0,817.0,Monthly,1473,WI
872,2.0,4.0,1250.0,Monthly,1363,KS
873,2.0,3.0,1349.0,Monthly,2328,IN
874,2.0,3.0,1249.0,Monthly,1380,IN
875,1.0,1.0,1055.0,Monthly,790,CO
876,1.0,1.0,775.0,Monthly,608,WI
877,1.0,1.0,1520.0,Monthly,747,MN
878,1.0,3.0,1337.0,Monthly,1020,MN
879,1.0,1.0,1200.0,Monthly,670,CO
880,1.0,1.0,930.0,Monthly,688,NV
881,1.0,1.0,940.0,Monthly,544,AK
882,1.0,1.0,790.0,Monthly,611,AK
883,1.0,1.0,1406.0,Monthly,704,CO
884,1.0,1.0,1030.0,Monthly,780,MN
885,1.0,1.0,959.0,Monthly,561,TX
886,1.0,1.0,1033.0,Monthly,651,TX
887,1.0,1.0,850.0,Monthly,420,TX
888,1.0,1.0,1685.0,Monthly,940,VA
889,1.0,1.0,1099.0,Monthly,336,FL
890,1.0,2.0,1630.0,Monthly,506,TN
891,1.0,1.0,655.0,Monthly,661,MO
892,1.0,1.0,1273.0,Monthly,788,TX
893,1.0,1.0,928.0,Monthly,722,TX
894,1.0,1.0,750.0,Monthly,690,NC
895,1.0,1.0,1076.0,Monthly,700,NC
896,1.0,1.0,3952.0,Monthly,680,MA
897,2.0,4.0,1749.0,Monthly,2673,TX
898,2.0,3.0,1299.0,Monthly,1604,NC
899,2.0,3.0,1549.0,Monthly,1806,TX
900,2.0,3.0,1399.0,Monthly,1520,TX
901,1.0,2.0,750.0,Monthly,800,IA
902,1.0,1.0,1225.0,Monthly,776,TX
903,1.0,1.0,1324.0,Monthly,686,IL
904,1.0,1.0,805.0,Monthly,686,TX
905,1.0,1.0,1019.0,Monthly,777,TX
906,1.0,1.0,919.0,Monthly,635,TX
907,1.0,1.0,800.0,Monthly,832,TN
908,2.5,2.0,6000.0,Monthly,1270,CA
909,1.0,1.0,1895.0,Monthly,550,CA
910,2.0,2.0,2025.0,Monthly,960,NJ
911,1.0,1.0,2199.0,Monthly,825,CA
912,1.0,1.0,995.0,Monthly,632,VA
913,1.0,1.0,1495.0,Monthly,586,WA
914,1.0,1.0,1300.0,Monthly,500,OR
915,1.0,1.0,840.0,Monthly,465,OH
916,1.0,1.0,1185.0,Monthly,650,TX
917,1.0,2.0,2800.0,Monthly,648,CA
918,2.0,3.0,1795.0,Monthly,1895,TX
919,4.5,3.0,3950.0,Monthly,2280,DC
920,1.0,1.0,969.0,Monthly,668,TX
921,1.0,1.0,835.0,Monthly,650,UT
922,1.0,1.0,985.0,Monthly,692,TX
923,2.0,2.0,1500.0,Monthly,1144,TX
924,1.0,1.0,770.0,Monthly,540,WA
925,1.0,2.0,1700.0,Monthly,600,HI
926,1.0,1.0,1650.0,Monthly,915,VT
927,1.0,1.0,815.0,Monthly,800,GA
928,2.5,2.0,1075.0,Monthly,1400,AR
929,1.0,1.0,1275.0,Monthly,536,WA
931,1.0,1.0,2600.0,Monthly,750,CA
932,1.0,1.0,795.0,Monthly,700,NE
933,2.0,2.0,925.0,Monthly,1063,ND
934,1.0,1.0,845.0,Monthly,800,NE
935,2.0,2.0,1745.0,Monthly,1246,CA
936,1.0,2.0,1695.0,Monthly,850,PA
937,1.0,1.0,835.0,Monthly,776,ND
938,2.5,3.0,1645.0,Monthly,1562,ND
939,1.0,1.0,1075.0,Monthly,700,TX
940,1.0,1.0,1750.0,Monthly,588,TX
941,1.0,1.0,830.0,Monthly,520,TX
942,1.0,2.0,989.0,Monthly,441,TX
943,1.0,1.0,1020.0,Monthly,570,TX
944,1.0,1.0,1465.0,Monthly,846,TX
945,1.0,2.0,1299.0,Monthly,611,TX
946,1.0,1.0,1030.0,Monthly,657,TX
947,1.0,1.0,1328.0,Monthly,572,TX
948,1.0,1.0,850.0,Monthly,518,TX
949,1.0,1.0,1455.0,Monthly,640,TX
950,1.0,1.0,2145.0,Monthly,804,TX
951,1.0,1.0,1395.0,Monthly,672,TX
952,1.0,1.0,1000.0,Monthly,705,TX
953,1.0,1.0,1421.0,Monthly,780,TX
954,1.0,1.0,820.0,Monthly,563,TX
955,1.0,1.0,1149.0,Monthly,723,OK
956,1.0,1.0,645.0,Monthly,600,AZ
957,1.0,1.0,560.0,Monthly,670,OK
958,2.0,2.0,2390.0,Monthly,1325,MO
959,2.0,2.0,875.0,Monthly,1092,ND
960,1.0,1.0,1220.0,Monthly,675,TX
961,1.0,2.0,870.0,Monthly,422,TX
962,1.0,1.0,1050.0,Monthly,396,TX
963,1.0,1.0,975.0,Monthly,649,TX
964,2.5,4.0,1695.0,Monthly,1738,OH
965,2.0,3.0,1730.0,Monthly,1685,TX
966,2.0,3.0,950.0,Monthly,1100,AL
967,1.0,2.0,1145.0,Monthly,912,NE
968,2.0,3.0,2895.0,Monthly,1246,CA
969,2.0,2.0,850.0,Monthly,850,AL
970,2.0,3.0,1495.0,Monthly,1718,KY
971,3.5,4.0,2950.0,Monthly,4075,KS
972,1.0,2.0,909.0,Monthly,894,MO
973,1.0,3.0,2400.0,Monthly,1500,WA
974,2.0,3.0,3975.0,Monthly,1881,CA
975,2.0,4.0,4000.0,Monthly,1932,CA
976,2.5,2.0,1450.0,Monthly,1365,FL
977,1.5,3.0,975.0,Monthly,1534,OK
978,1.0,1.0,1796.0,Monthly,452,DC
979,1.0,2.0,1216.0,Monthly,1023,WI
980,1.0,4.0,2075.0,Monthly,885,IL
981,1.0,1.0,676.0,Monthly,709,IA
982,1.0,1.0,1050.0,Monthly,748,OH
983,2.0,3.0,1299.0,Monthly,1165,NC
984,2.0,3.0,1425.0,Monthly,1704,NC
985,1.0,1.0,759.0,Monthly,622,TX
986,1.0,1.0,450.0,Monthly,579,TX
987,1.0,2.0,1350.0,Monthly,486,CA
988,1.0,1.0,855.0,Monthly,780,GA
989,2.0,3.0,1299.0,Monthly,1540,IN
990,1.0,1.0,925.0,Monthly,620,MO
991,1.0,1.0,855.0,Monthly,662,TX
992,1.0,1.0,850.0,Monthly,935,IA
993,1.0,1.0,1010.0,Monthly,774,NE
994,2.0,2.0,1500.0,Monthly,1400,CT
995,2.0,3.0,1299.0,Monthly,1950,SC
996,1.0,2.0,1514.0,Monthly,945,FL
997,1.0,1.0,840.0,Monthly,775,NY
998,1.0,1.0,891.0,Monthly,812,IA
999,1.0,3.0,1050.0,Monthly,760,IL
1000,1.0,1.0,710.0,Monthly,625,IN
1001,1.0,3.0,565.0,Monthly,510,MO
1002,1.0,1.0,1475.0,Monthly,470,NH
1003,1.0,4.0,1135.0,Monthly,523,NH
1004,2.0,3.0,1360.0,Monthly,950,AK
1005,3.0,3.0,1665.0,Monthly,1395,NC
1006,1.0,2.0,900.0,Monthly,475,IA
1007,2.0,3.0,1549.0,Monthly,2020,FL
1008,1.0,1.0,680.0,Monthly,622,OH
1009,1.0,2.0,325.0,Monthly,325,OH
1010,1.0,2.0,850.0,Monthly,880,MI
1011,2.0,2.0,845.0,Monthly,1059,WI
1012,1.0,1.0,950.0,Monthly,700,PA
1013,4.0,4.0,1800.0,Monthly,1219,NC
1014,1.0,1.0,700.0,Monthly,600,MI
1015,1.0,1.0,2445.0,Monthly,756,CA
1016,1.0,2.0,1335.0,Monthly,1060,WI
1017,1.0,2.0,1375.0,Monthly,1112,WI
1018,1.0,2.0,1490.0,Monthly,546,MN
1019,1.0,1.0,1589.0,Monthly,720,CA
1020,1.0,2.0,969.0,Monthly,535,CO
1021,1.0,0.0,1115.0,Monthly,389,OR
1022,2.0,2.0,825.0,Monthly,840,KS
1023,1.0,1.0,675.0,Monthly,605,MO
1024,1.0,3.0,2013.0,Monthly,418,RI
1025,1.0,1.0,716.0,Monthly,755,TN
1026,1.0,2.0,1035.0,Monthly,533,VA
1027,1.0,2.0,740.0,Monthly,792,IA
1028,1.0,2.0,1015.0,Monthly,800,AK
1029,1.0,1.0,915.0,Monthly,547,AK
1030,1.0,1.0,1095.0,Monthly,790,FL
1031,1.0,1.0,1120.0,Monthly,712,CO
1032,1.0,1.0,979.0,Monthly,882,TX
1033,1.0,3.0,2038.0,Monthly,740,VA
1034,1.0,1.0,969.0,Monthly,850,MI
1035,1.0,2.0,931.0,Monthly,465,GA
1036,1.0,0.0,2495.0,Monthly,408,CA
1037,1.0,1.0,1655.0,Monthly,346,WA
1038,1.0,1.0,1275.0,Monthly,700,WA
1039,1.0,1.0,1655.0,Monthly,674,FL
1040,1.0,2.0,699.0,Monthly,1000,IA
1041,1.0,1.0,700.0,Monthly,680,IN
1042,1.0,1.0,2240.0,Monthly,760,MA
1043,1.0,1.0,1268.0,Monthly,744,MI
1044,2.0,3.0,1399.0,Monthly,1603,TX
1045,2.0,3.0,1149.0,Monthly,1340,GA
1046,1.0,1.0,1109.0,Monthly,872,TX
1047,2.0,2.0,1395.0,Monthly,1583,GA
1048,1.0,1.0,1109.0,Monthly,618,TX
1049,1.0,1.0,1019.0,Monthly,635,TX
1050,2.0,3.0,1119.0,Monthly,1137,FL
1051,1.0,1.0,2295.0,Monthly,441,CA
1052,1.0,2.0,1675.0,Monthly,750,CA
1053,1.0,1.0,1195.0,Monthly,817,NY
1054,4.0,4.0,9500.0,Monthly,2102,HI
1055,2.0,3.0,1850.0,Monthly,1898,TX
1056,1.0,2.0,900.0,Monthly,785,IA
1057,1.0,2.0,2050.0,Monthly,920,WA
1058,1.5,2.0,1599.0,Monthly,732,OR
1059,1.0,1.0,1075.0,Monthly,625,OR
1060,2.5,4.0,2899.0,Monthly,3156,OR
1061,1.0,1.0,1334.0,Monthly,626,FL
1062,1.0,1.0,1907.0,Monthly,779,TN
1063,2.0,4.0,2740.0,Monthly,2837,CO
1064,2.0,2.0,2400.0,Monthly,1148,TX
1065,1.0,1.0,1280.0,Monthly,844,WI
1066,1.0,2.0,1700.0,Monthly,1132,OR
1067,1.0,1.0,1325.0,Monthly,579,WA
1068,2.0,2.0,3500.0,Monthly,1250,CA
1069,1.0,1.0,720.0,Monthly,641,IA
1070,1.0,1.0,1440.0,Monthly,681,WA
1071,1.0,1.0,775.0,Monthly,825,AR
1072,1.0,1.0,760.0,Monthly,660,SD
1073,1.0,1.0,589.0,Monthly,600,OK
1074,2.0,3.0,1775.0,Monthly,1233,AL
1075,1.0,1.0,825.0,Monthly,700,NE
1076,1.0,1.0,1700.0,Monthly,820,ND
1077,1.0,1.0,835.0,Monthly,820,ND
1078,1.0,2.0,875.0,Monthly,816,ND
1079,1.5,1.0,1435.0,Monthly,929,NJ
1080,2.0,2.0,811.0,Monthly,935,SD
1081,2.0,2.0,1350.0,Monthly,1246,IA
1082,1.0,1.0,735.0,Monthly,725,NE
1083,1.5,3.0,975.0,Monthly,1155,IA
1084,1.0,1.0,1138.0,Monthly,650,TX
1085,1.0,1.0,1145.0,Monthly,629,TX
1086,1.0,1.0,1495.0,Monthly,903,TX
1087,1.0,1.0,870.0,Monthly,593,TX
1088,1.0,1.0,1299.0,Monthly,508,TX
1089,1.0,1.0,875.0,Monthly,750,TX
1090,1.5,4.0,1400.0,Monthly,1350,NY
1091,1.0,2.0,1233.0,Monthly,560,TX
1092,1.0,1.0,1500.0,Monthly,525,TX
1093,1.0,2.0,1695.0,Monthly,802,CA
1094,2.0,2.0,1150.0,Monthly,930,AZ
1095,1.0,1.0,1863.0,Monthly,637,TX
1096,4.0,4.0,2500.0,Monthly,2829,CO
1097,1.0,1.0,985.0,Monthly,802,TX
1098,2.5,3.0,2000.0,Monthly,1900,NC
1099,1.0,1.0,1299.0,Monthly,799,TX
1100,1.0,1.0,1335.0,Monthly,833,FL
1101,1.0,1.0,1110.0,Monthly,592,IN
1102,1.0,1.0,995.0,Monthly,300,IL
1103,1.0,1.0,1350.0,Monthly,713,TX
1104,2.0,3.0,2195.0,Monthly,1558,CA
1105,1.0,1.0,1009.0,Monthly,720,MI
1106,2.0,2.0,675.0,Monthly,1088,MS
1107,1.0,1.0,840.0,Monthly,460,TX
1108,1.0,2.0,1185.0,Monthly,547,TX
1110,1.0,2.0,450.0,Monthly,700,MI
1111,2.0,3.0,5000.0,Monthly,1140,CA
1112,2.0,2.0,3150.0,Monthly,1300,CO
1113,1.5,2.0,1500.0,Monthly,1134,MI
1114,1.0,2.0,695.0,Monthly,400,TX
1115,1.0,2.0,1450.0,Monthly,505,WA
1116,1.0,1.0,2025.0,Monthly,700,IL
